Date,Close
2015-04-08 00:00:00+07:00,1544.8599853515625
2015-04-09 00:00:00+07:00,1545.1099853515625
2015-04-10 00:00:00+07:00,1547.8299560546875
2015-04-16 00:00:00+07:00,1570.0
2015-04-17 00:00:00+07:00,1566.8499755859375
2015-04-20 00:00:00+07:00,1560.3199462890625
2015-04-21 00:00:00+07:00,1569.3499755859375
2015-04-22 00:00:00+07:00,1552.010009765625
2015-04-23 00:00:00+07:00,1544.8399658203125
2015-04-24 00:00:00+07:00,1555.4599609375
2015-04-27 00:00:00+07:00,1548.8299560546875
2015-04-28 00:00:00+07:00,1531.530029296875
2015-04-29 00:00:00+07:00,1522.469970703125
2015-04-30 00:00:00+07:00,1526.739990234375
2015-05-06 00:00:00+07:00,1519.8800048828125
2015-05-07 00:00:00+07:00,1498.31005859375
2015-05-08 00:00:00+07:00,1510.510009765625
2015-05-11 00:00:00+07:00,1501.300048828125
2015-05-12 00:00:00+07:00,1485.719970703125
2015-05-13 00:00:00+07:00,1495.949951171875
2015-05-14 00:00:00+07:00,1497.4000244140625
2015-05-15 00:00:00+07:00,1512.18994140625
2015-05-18 00:00:00+07:00,1510.4100341796875
2015-05-19 00:00:00+07:00,1525.9599609375
2015-05-20 00:00:00+07:00,1520.1099853515625
2015-05-21 00:00:00+07:00,1526.25
2015-05-22 00:00:00+07:00,1523.8599853515625
2015-05-25 00:00:00+07:00,1508.1600341796875
2015-05-26 00:00:00+07:00,1497.97998046875
2015-05-27 00:00:00+07:00,1500.8399658203125
2015-05-28 00:00:00+07:00,1493.6099853515625
2015-05-29 00:00:00+07:00,1496.050048828125
2015-06-02 00:00:00+07:00,1476.8699951171875
2015-06-03 00:00:00+07:00,1482.0699462890625
2015-06-04 00:00:00+07:00,1490.9000244140625
2015-06-05 00:00:00+07:00,1507.3699951171875
2015-06-08 00:00:00+07:00,1508.280029296875
2015-06-09 00:00:00+07:00,1492.3199462890625
2015-06-10 00:00:00+07:00,1504.0400390625
2015-06-11 00:00:00+07:00,1514.81005859375
2015-06-12 00:00:00+07:00,1508.22998046875
2015-06-15 00:00:00+07:00,1501.8900146484375
2015-06-16 00:00:00+07:00,1503.280029296875
2015-06-17 00:00:00+07:00,1514.7900390625
2015-06-18 00:00:00+07:00,1508.0400390625
2015-06-19 00:00:00+07:00,1491.4599609375
2015-06-22 00:00:00+07:00,1504.06005859375
2015-06-23 00:00:00+07:00,1503.22998046875
2015-06-24 00:00:00+07:00,1518.260009765625
2015-06-25 00:00:00+07:00,1519.469970703125
2015-06-26 00:00:00+07:00,1518.030029296875
2015-06-29 00:00:00+07:00,1511.18994140625
2015-06-30 00:00:00+07:00,1504.550048828125
2015-07-02 00:00:00+07:00,1491.6199951171875
2015-07-03 00:00:00+07:00,1489.5899658203125
2015-07-06 00:00:00+07:00,1473.22998046875
2015-07-07 00:00:00+07:00,1483.77001953125
2015-07-08 00:00:00+07:00,1470.25
2015-07-09 00:00:00+07:00,1472.5699462890625
2015-07-10 00:00:00+07:00,1484.9000244140625
2015-07-13 00:00:00+07:00,1490.6500244140625
2015-07-14 00:00:00+07:00,1488.4000244140625
2015-07-15 00:00:00+07:00,1486.739990234375
2015-07-16 00:00:00+07:00,1481.260009765625
2015-07-17 00:00:00+07:00,1479.31005859375
2015-07-20 00:00:00+07:00,1466.7099609375
2015-07-21 00:00:00+07:00,1447.43994140625
2015-07-22 00:00:00+07:00,1447.8399658203125
2015-07-23 00:00:00+07:00,1444.6600341796875
2015-07-24 00:00:00+07:00,1438.0799560546875
2015-07-27 00:00:00+07:00,1412.550048828125
2015-07-28 00:00:00+07:00,1408.0699462890625
2015-07-29 00:00:00+07:00,1417.489990234375
2015-07-31 00:00:00+07:00,1440.1199951171875
2015-08-03 00:00:00+07:00,1442.0400390625
2015-08-04 00:00:00+07:00,1432.1600341796875
2015-08-05 00:00:00+07:00,1436.3599853515625
2015-08-06 00:00:00+07:00,1430.5799560546875
2015-08-07 00:00:00+07:00,1428.7900390625
2015-08-10 00:00:00+07:00,1420.1300048828125
2015-08-11 00:00:00+07:00,1408.3199462890625
2015-08-13 00:00:00+07:00,1404.1500244140625
2015-08-14 00:00:00+07:00,1413.9200439453125
2015-08-17 00:00:00+07:00,1408.739990234375
2015-08-18 00:00:00+07:00,1372.6099853515625
2015-08-19 00:00:00+07:00,1379.1199951171875
2015-08-20 00:00:00+07:00,1372.530029296875
2015-08-21 00:00:00+07:00,1365.6099853515625
2015-08-24 00:00:00+07:00,1301.06005859375
2015-08-25 00:00:00+07:00,1323.8800048828125
2015-08-26 00:00:00+07:00,1320.0799560546875
2015-08-27 00:00:00+07:00,1358.030029296875
2015-08-28 00:00:00+07:00,1365.93994140625
2015-08-31 00:00:00+07:00,1382.4100341796875
2015-09-01 00:00:00+07:00,1362.3900146484375
2015-09-02 00:00:00+07:00,1372.449951171875
2015-09-03 00:00:00+07:00,1383.47998046875
2015-09-04 00:00:00+07:00,1370.75
2015-09-07 00:00:00+07:00,1371.4000244140625
2015-09-08 00:00:00+07:00,1379.3199462890625
2015-09-09 00:00:00+07:00,1396.2900390625
2015-09-10 00:00:00+07:00,1396.1600341796875
2015-09-11 00:00:00+07:00,1381.719970703125
2015-09-14 00:00:00+07:00,1377.1500244140625
2015-09-15 00:00:00+07:00,1370.6500244140625
2015-09-16 00:00:00+07:00,1381.800048828125
2015-09-17 00:00:00+07:00,1389.699951171875
2015-09-18 00:00:00+07:00,1390.3199462890625
2015-09-21 00:00:00+07:00,1392.72998046875
2015-09-22 00:00:00+07:00,1379.3199462890625
2015-09-23 00:00:00+07:00,1375.1700439453125
2015-09-24 00:00:00+07:00,1372.3499755859375
2015-09-25 00:00:00+07:00,1376.8299560546875
2015-09-28 00:00:00+07:00,1352.1300048828125
2015-09-29 00:00:00+07:00,1348.8399658203125
2015-09-30 00:00:00+07:00,1349.0
2015-10-01 00:00:00+07:00,1345.1500244140625
2015-10-02 00:00:00+07:00,1346.3499755859375
2015-10-05 00:00:00+07:00,1363.1700439453125
2015-10-06 00:00:00+07:00,1370.68994140625
2015-10-07 00:00:00+07:00,1393.6600341796875
2015-10-08 00:00:00+07:00,1392.1500244140625
2015-10-09 00:00:00+07:00,1411.3299560546875
2015-10-12 00:00:00+07:00,1412.489990234375
2015-10-13 00:00:00+07:00,1406.68994140625
2015-10-14 00:00:00+07:00,1405.0799560546875
2015-10-15 00:00:00+07:00,1425.3199462890625
2015-10-16 00:00:00+07:00,1418.3800048828125
2015-10-19 00:00:00+07:00,1416.9100341796875
2015-10-20 00:00:00+07:00,1418.6300048828125
2015-10-21 00:00:00+07:00,1415.800048828125
2015-10-22 00:00:00+07:00,1416.1400146484375
2015-10-26 00:00:00+07:00,1424.1600341796875
2015-10-27 00:00:00+07:00,1424.050048828125
2015-10-28 00:00:00+07:00,1409.260009765625
2015-10-29 00:00:00+07:00,1390.0400390625
2015-10-30 00:00:00+07:00,1394.93994140625
2015-11-02 00:00:00+07:00,1413.3399658203125
2015-11-03 00:00:00+07:00,1412.6199951171875
2015-11-04 00:00:00+07:00,1423.4200439453125
2015-11-05 00:00:00+07:00,1413.1600341796875
2015-11-06 00:00:00+07:00,1414.5400390625
2015-11-09 00:00:00+07:00,1402.5699462890625
2015-11-10 00:00:00+07:00,1398.3800048828125
2015-11-11 00:00:00+07:00,1390.1500244140625
2015-11-12 00:00:00+07:00,1384.2900390625
2015-11-13 00:00:00+07:00,1382.4599609375
2015-11-16 00:00:00+07:00,1388.6199951171875
2015-11-17 00:00:00+07:00,1390.1700439453125
2015-11-18 00:00:00+07:00,1376.8199462890625
2015-11-19 00:00:00+07:00,1384.969970703125
2015-11-20 00:00:00+07:00,1393.8399658203125
2015-11-23 00:00:00+07:00,1394.219970703125
2015-11-24 00:00:00+07:00,1384.9200439453125
2015-11-25 00:00:00+07:00,1381.4599609375
2015-11-26 00:00:00+07:00,1365.81005859375
2015-11-27 00:00:00+07:00,1363.1300048828125
2015-11-30 00:00:00+07:00,1359.699951171875
2015-12-01 00:00:00+07:00,1357.010009765625
2015-12-02 00:00:00+07:00,1339.449951171875
2015-12-03 00:00:00+07:00,1340.6199951171875
2015-12-04 00:00:00+07:00,1333.5699462890625
2015-12-08 00:00:00+07:00,1306.97998046875
2015-12-09 00:00:00+07:00,1297.8199462890625
2015-12-11 00:00:00+07:00,1280.9200439453125
2015-12-14 00:00:00+07:00,1267.6099853515625
2015-12-15 00:00:00+07:00,1300.510009765625
2015-12-16 00:00:00+07:00,1299.1199951171875
2015-12-17 00:00:00+07:00,1310.3399658203125
2015-12-18 00:00:00+07:00,1284.9200439453125
2015-12-21 00:00:00+07:00,1264.43994140625
2015-12-22 00:00:00+07:00,1261.6600341796875
2015-12-23 00:00:00+07:00,1274.5
2015-12-24 00:00:00+07:00,1284.1500244140625
2015-12-25 00:00:00+07:00,1282.9300537109375
2015-12-28 00:00:00+07:00,1285.8699951171875
2015-12-29 00:00:00+07:00,1283.780029296875
2015-12-30 00:00:00+07:00,1288.02001953125
2016-01-04 00:00:00+07:00,1263.4100341796875
2016-01-05 00:00:00+07:00,1253.3399658203125
2016-01-06 00:00:00+07:00,1260.0400390625
2016-01-07 00:00:00+07:00,1224.8299560546875
2016-01-08 00:00:00+07:00,1244.1800537109375
2016-01-11 00:00:00+07:00,1234.5
2016-01-12 00:00:00+07:00,1255.300048828125
2016-01-13 00:00:00+07:00,1278.6099853515625
2016-01-14 00:00:00+07:00,1263.2900390625
2016-01-15 00:00:00+07:00,1245.8499755859375
2016-01-18 00:00:00+07:00,1245.050048828125
2016-01-19 00:00:00+07:00,1266.010009765625
2016-01-20 00:00:00+07:00,1248.97998046875
2016-01-21 00:00:00+07:00,1245.6099853515625
2016-01-22 00:00:00+07:00,1268.030029296875
2016-01-25 00:00:00+07:00,1267.699951171875
2016-01-26 00:00:00+07:00,1268.0699462890625
2016-01-27 00:00:00+07:00,1278.2900390625
2016-01-28 00:00:00+07:00,1288.4000244140625
2016-01-29 00:00:00+07:00,1300.97998046875
2016-02-01 00:00:00+07:00,1297.3399658203125
2016-02-02 00:00:00+07:00,1285.300048828125
2016-02-03 00:00:00+07:00,1291.77001953125
2016-02-04 00:00:00+07:00,1297.1099853515625
2016-02-05 00:00:00+07:00,1306.2900390625
2016-02-08 00:00:00+07:00,1307.5699462890625
2016-02-09 00:00:00+07:00,1303.9599609375
2016-02-10 00:00:00+07:00,1304.739990234375
2016-02-11 00:00:00+07:00,1280.739990234375
2016-02-12 00:00:00+07:00,1276.489990234375
2016-02-15 00:00:00+07:00,1288.4000244140625
2016-02-16 00:00:00+07:00,1289.3599853515625
2016-02-17 00:00:00+07:00,1288.469970703125
2016-02-18 00:00:00+07:00,1294.5899658203125
2016-02-19 00:00:00+07:00,1320.18994140625
2016-02-23 00:00:00+07:00,1325.7900390625
2016-02-24 00:00:00+07:00,1331.9300537109375
2016-02-25 00:00:00+07:00,1333.4200439453125
2016-02-26 00:00:00+07:00,1343.0699462890625
2016-02-29 00:00:00+07:00,1332.3699951171875
2016-03-01 00:00:00+07:00,1346.949951171875
2016-03-02 00:00:00+07:00,1365.31005859375
2016-03-03 00:00:00+07:00,1379.3299560546875
2016-03-04 00:00:00+07:00,1379.530029296875
2016-03-07 00:00:00+07:00,1395.75
2016-03-08 00:00:00+07:00,1374.6199951171875
2016-03-09 00:00:00+07:00,1390.6600341796875
2016-03-10 00:00:00+07:00,1379.06005859375
2016-03-11 00:00:00+07:00,1393.4100341796875
2016-03-14 00:00:00+07:00,1394.27001953125
2016-03-15 00:00:00+07:00,1382.9300537109375
2016-03-16 00:00:00+07:00,1377.800048828125
2016-03-17 00:00:00+07:00,1380.199951171875
2016-03-18 00:00:00+07:00,1382.9599609375
2016-03-21 00:00:00+07:00,1393.6300048828125
2016-03-22 00:00:00+07:00,1397.199951171875
2016-03-23 00:00:00+07:00,1412.1600341796875
2016-03-24 00:00:00+07:00,1405.4100341796875
2016-03-25 00:00:00+07:00,1394.780029296875
2016-03-28 00:00:00+07:00,1389.010009765625
2016-03-29 00:00:00+07:00,1392.8499755859375
2016-03-30 00:00:00+07:00,1410.2900390625
2016-03-31 00:00:00+07:00,1407.699951171875
2016-04-01 00:00:00+07:00,1400.719970703125
2016-04-04 00:00:00+07:00,1400.27001953125
2016-04-05 00:00:00+07:00,1373.5899658203125
2016-04-07 00:00:00+07:00,1356.68994140625
2016-04-08 00:00:00+07:00,1369.6400146484375
2016-04-11 00:00:00+07:00,1369.8399658203125
2016-04-12 00:00:00+07:00,1385.4200439453125
2016-04-18 00:00:00+07:00,1398.77001953125
2016-04-19 00:00:00+07:00,1416.0
2016-04-20 00:00:00+07:00,1414.9599609375
2016-04-21 00:00:00+07:00,1423.9000244140625
2016-04-22 00:00:00+07:00,1410.81005859375
2016-04-25 00:00:00+07:00,1408.7099609375
2016-04-26 00:00:00+07:00,1418.780029296875
2016-04-27 00:00:00+07:00,1411.8399658203125
2016-04-28 00:00:00+07:00,1399.9100341796875
2016-04-29 00:00:00+07:00,1404.6099853515625
2016-05-03 00:00:00+07:00,1397.8699951171875
2016-05-04 00:00:00+07:00,1390.699951171875
2016-05-09 00:00:00+07:00,1394.1400146484375
2016-05-10 00:00:00+07:00,1390.1300048828125
2016-05-11 00:00:00+07:00,1382.4100341796875
2016-05-12 00:00:00+07:00,1399.31005859375
2016-05-13 00:00:00+07:00,1394.68994140625
2016-05-16 00:00:00+07:00,1397.6300048828125
2016-05-17 00:00:00+07:00,1406.5699462890625
2016-05-18 00:00:00+07:00,1400.5
2016-05-19 00:00:00+07:00,1385.8599853515625
2016-05-23 00:00:00+07:00,1381.68994140625
2016-05-24 00:00:00+07:00,1384.260009765625
2016-05-25 00:00:00+07:00,1397.6300048828125
2016-05-26 00:00:00+07:00,1401.6400146484375
2016-05-27 00:00:00+07:00,1412.6700439453125
2016-05-30 00:00:00+07:00,1424.1199951171875
2016-05-31 00:00:00+07:00,1424.280029296875
2016-06-01 00:00:00+07:00,1415.760009765625
2016-06-02 00:00:00+07:00,1424.06005859375
2016-06-03 00:00:00+07:00,1436.4300537109375
2016-06-06 00:00:00+07:00,1443.4200439453125
2016-06-07 00:00:00+07:00,1442.4200439453125
2016-06-08 00:00:00+07:00,1445.5400390625
2016-06-09 00:00:00+07:00,1435.6500244140625
2016-06-10 00:00:00+07:00,1429.2099609375
2016-06-13 00:00:00+07:00,1421.8599853515625
2016-06-14 00:00:00+07:00,1428.0999755859375
2016-06-15 00:00:00+07:00,1434.8900146484375
2016-06-16 00:00:00+07:00,1411.18994140625
2016-06-17 00:00:00+07:00,1421.3199462890625
2016-06-20 00:00:00+07:00,1421.989990234375
2016-06-21 00:00:00+07:00,1430.800048828125
2016-06-22 00:00:00+07:00,1424.6800537109375
2016-06-23 00:00:00+07:00,1436.4000244140625
2016-06-24 00:00:00+07:00,1413.18994140625
2016-06-27 00:00:00+07:00,1424.31005859375
2016-06-28 00:00:00+07:00,1437.4200439453125
2016-06-29 00:00:00+07:00,1442.6600341796875
2016-06-30 00:00:00+07:00,1444.989990234375
2016-07-04 00:00:00+07:00,1454.56005859375
2016-07-05 00:00:00+07:00,1450.0699462890625
2016-07-06 00:00:00+07:00,1452.5899658203125
2016-07-07 00:00:00+07:00,1456.719970703125
2016-07-08 00:00:00+07:00,1455.6500244140625
2016-07-11 00:00:00+07:00,1468.3900146484375
2016-07-12 00:00:00+07:00,1474.9200439453125
2016-07-13 00:00:00+07:00,1477.6099853515625
2016-07-14 00:00:00+07:00,1488.68994140625
2016-07-15 00:00:00+07:00,1492.0
2016-07-20 00:00:00+07:00,1510.030029296875
2016-07-21 00:00:00+07:00,1502.699951171875
2016-07-22 00:00:00+07:00,1509.1300048828125
2016-07-25 00:00:00+07:00,1512.6600341796875
2016-07-26 00:00:00+07:00,1504.81005859375
2016-07-27 00:00:00+07:00,1515.4000244140625
2016-07-28 00:00:00+07:00,1524.5799560546875
2016-07-29 00:00:00+07:00,1524.0699462890625
2016-08-01 00:00:00+07:00,1512.6199951171875
2016-08-02 00:00:00+07:00,1497.510009765625
2016-08-03 00:00:00+07:00,1507.469970703125
2016-08-04 00:00:00+07:00,1507.9300537109375
2016-08-05 00:00:00+07:00,1518.68994140625
2016-08-08 00:00:00+07:00,1542.260009765625
2016-08-09 00:00:00+07:00,1548.2099609375
2016-08-10 00:00:00+07:00,1548.1300048828125
2016-08-11 00:00:00+07:00,1552.6400146484375
2016-08-15 00:00:00+07:00,1549.1099853515625
2016-08-16 00:00:00+07:00,1537.52001953125
2016-08-17 00:00:00+07:00,1531.6300048828125
2016-08-18 00:00:00+07:00,1547.010009765625
2016-08-19 00:00:00+07:00,1538.760009765625
2016-08-22 00:00:00+07:00,1539.239990234375
2016-08-23 00:00:00+07:00,1540.06005859375
2016-08-24 00:00:00+07:00,1547.550048828125
2016-08-25 00:00:00+07:00,1544.0999755859375
2016-08-26 00:00:00+07:00,1549.4100341796875
2016-08-29 00:00:00+07:00,1544.1500244140625
2016-08-30 00:00:00+07:00,1546.1300048828125
2016-08-31 00:00:00+07:00,1548.43994140625
2016-09-01 00:00:00+07:00,1539.7099609375
2016-09-02 00:00:00+07:00,1521.47998046875
2016-09-05 00:00:00+07:00,1492.52001953125
2016-09-06 00:00:00+07:00,1496.9000244140625
2016-09-07 00:00:00+07:00,1487.199951171875
2016-09-08 00:00:00+07:00,1455.3800048828125
2016-09-09 00:00:00+07:00,1445.280029296875
2016-09-12 00:00:00+07:00,1411.8499755859375
2016-09-13 00:00:00+07:00,1446.8399658203125
2016-09-14 00:00:00+07:00,1458.18994140625
2016-09-15 00:00:00+07:00,1463.3900146484375
2016-09-16 00:00:00+07:00,1479.0699462890625
2016-09-19 00:00:00+07:00,1492.72998046875
2016-09-20 00:00:00+07:00,1473.780029296875
2016-09-21 00:00:00+07:00,1487.1700439453125
2016-09-22 00:00:00+07:00,1505.989990234375
2016-09-23 00:00:00+07:00,1492.8800048828125
2016-09-26 00:00:00+07:00,1490.1400146484375
2016-09-27 00:00:00+07:00,1489.3900146484375
2016-09-28 00:00:00+07:00,1479.5799560546875
2016-09-29 00:00:00+07:00,1491.4300537109375
2016-09-30 00:00:00+07:00,1483.2099609375
2016-10-03 00:00:00+07:00,1490.93994140625
2016-10-04 00:00:00+07:00,1509.780029296875
2016-10-05 00:00:00+07:00,1509.9200439453125
2016-10-06 00:00:00+07:00,1513.8599853515625
2016-10-07 00:00:00+07:00,1504.3399658203125
2016-10-10 00:00:00+07:00,1457.02001953125
2016-10-11 00:00:00+07:00,1442.2099609375
2016-10-12 00:00:00+07:00,1406.1800537109375
2016-10-13 00:00:00+07:00,1412.8199462890625
2016-10-14 00:00:00+07:00,1477.6099853515625
2016-10-17 00:00:00+07:00,1477.3399658203125
2016-10-18 00:00:00+07:00,1477.5400390625
2016-10-19 00:00:00+07:00,1486.280029296875
2016-10-20 00:00:00+07:00,1492.72998046875
2016-10-21 00:00:00+07:00,1500.3699951171875
2016-10-25 00:00:00+07:00,1506.469970703125
2016-10-26 00:00:00+07:00,1492.1199951171875
2016-10-27 00:00:00+07:00,1498.3599853515625
2016-10-28 00:00:00+07:00,1494.43994140625
2016-10-31 00:00:00+07:00,1495.719970703125
2016-11-01 00:00:00+07:00,1504.52001953125
2016-11-02 00:00:00+07:00,1498.6500244140625
2016-11-03 00:00:00+07:00,1493.0799560546875
2016-11-04 00:00:00+07:00,1485.699951171875
2016-11-07 00:00:00+07:00,1502.27001953125
2016-11-08 00:00:00+07:00,1509.8399658203125
2016-11-09 00:00:00+07:00,1509.4300537109375
2016-11-10 00:00:00+07:00,1514.260009765625
2016-11-11 00:00:00+07:00,1494.530029296875
2016-11-14 00:00:00+07:00,1469.22998046875
2016-11-15 00:00:00+07:00,1476.4599609375
2016-11-16 00:00:00+07:00,1474.6400146484375
2016-11-17 00:00:00+07:00,1473.8499755859375
2016-11-18 00:00:00+07:00,1473.8599853515625
2016-11-21 00:00:00+07:00,1478.300048828125
2016-11-22 00:00:00+07:00,1485.6800537109375
2016-11-23 00:00:00+07:00,1496.3599853515625
2016-11-24 00:00:00+07:00,1490.1099853515625
2016-11-25 00:00:00+07:00,1500.4000244140625
2016-11-28 00:00:00+07:00,1500.780029296875
2016-11-29 00:00:00+07:00,1497.1800537109375
2016-11-30 00:00:00+07:00,1510.239990234375
2016-12-01 00:00:00+07:00,1512.3800048828125
2016-12-02 00:00:00+07:00,1501.6600341796875
2016-12-06 00:00:00+07:00,1516.47998046875
2016-12-07 00:00:00+07:00,1520.530029296875
2016-12-08 00:00:00+07:00,1525.4100341796875
2016-12-09 00:00:00+07:00,1526.3199462890625
2016-12-13 00:00:00+07:00,1530.2099609375
2016-12-14 00:00:00+07:00,1521.25
2016-12-15 00:00:00+07:00,1519.6500244140625
2016-12-16 00:00:00+07:00,1522.510009765625
2016-12-19 00:00:00+07:00,1522.4000244140625
2016-12-20 00:00:00+07:00,1511.6500244140625
2016-12-21 00:00:00+07:00,1508.5699462890625
2016-12-22 00:00:00+07:00,1504.1199951171875
2016-12-23 00:00:00+07:00,1509.97998046875
2016-12-26 00:00:00+07:00,1515.22998046875
2016-12-27 00:00:00+07:00,1517.0799560546875
2016-12-28 00:00:00+07:00,1524.5999755859375
2016-12-29 00:00:00+07:00,1537.81005859375
2016-12-30 00:00:00+07:00,1542.93994140625
2017-01-04 00:00:00+07:00,1563.5799560546875
2017-01-05 00:00:00+07:00,1571.050048828125
2017-01-06 00:00:00+07:00,1571.47998046875
2017-01-09 00:00:00+07:00,1564.0799560546875
2017-01-10 00:00:00+07:00,1572.0999755859375
2017-01-11 00:00:00+07:00,1572.9300537109375
2017-01-12 00:00:00+07:00,1568.8399658203125
2017-01-16 00:00:00+07:00,1571.800048828125
2017-01-17 00:00:00+07:00,1566.8399658203125
2017-01-18 00:00:00+07:00,1560.8299560546875
2017-01-19 00:00:00+07:00,1554.8800048828125
2017-01-20 00:00:00+07:00,1562.989990234375
2017-01-23 00:00:00+07:00,1570.7900390625
2017-01-24 00:00:00+07:00,1578.8199462890625
2017-01-25 00:00:00+07:00,1584.2900390625
2017-01-26 00:00:00+07:00,1591.0
2017-01-27 00:00:00+07:00,1590.800048828125
2017-01-30 00:00:00+07:00,1590.56005859375
2017-01-31 00:00:00+07:00,1577.31005859375
2017-02-01 00:00:00+07:00,1576.3199462890625
2017-02-02 00:00:00+07:00,1572.6700439453125
2017-02-03 00:00:00+07:00,1582.949951171875
2017-02-06 00:00:00+07:00,1589.1300048828125
2017-02-07 00:00:00+07:00,1582.52001953125
2017-02-08 00:00:00+07:00,1589.2900390625
2017-02-09 00:00:00+07:00,1583.25
2017-02-10 00:00:00+07:00,1585.239990234375
2017-02-14 00:00:00+07:00,1572.239990234375
2017-02-15 00:00:00+07:00,1573.3699951171875
2017-02-16 00:00:00+07:00,1576.050048828125
2017-02-17 00:00:00+07:00,1577.8399658203125
2017-02-20 00:00:00+07:00,1578.469970703125
2017-02-21 00:00:00+07:00,1564.4200439453125
2017-02-22 00:00:00+07:00,1572.0400390625
2017-02-23 00:00:00+07:00,1567.3199462890625
2017-02-24 00:00:00+07:00,1564.5899658203125
2017-02-27 00:00:00+07:00,1558.030029296875
2017-02-28 00:00:00+07:00,1559.56005859375
2017-03-01 00:00:00+07:00,1567.18994140625
2017-03-02 00:00:00+07:00,1569.93994140625
2017-03-03 00:00:00+07:00,1566.199951171875
2017-03-06 00:00:00+07:00,1553.6099853515625
2017-03-07 00:00:00+07:00,1549.8699951171875
2017-03-08 00:00:00+07:00,1551.72998046875
2017-03-09 00:00:00+07:00,1549.239990234375
2017-03-10 00:00:00+07:00,1539.9100341796875
2017-03-13 00:00:00+07:00,1535.510009765625
2017-03-14 00:00:00+07:00,1543.1500244140625
2017-03-15 00:00:00+07:00,1540.800048828125
2017-03-16 00:00:00+07:00,1557.050048828125
2017-03-17 00:00:00+07:00,1560.97998046875
2017-03-20 00:00:00+07:00,1563.5400390625
