Date,ADVANC.BK,AOT.BK,BBL.BK,BDMS.BK,BH.BK,CPALL.BK,CPF.BK,CPN.BK,DELTA.BK,HMPRO.BK,INTUCH.BK,IVL.BK,KBANK.BK,KTB.BK,MINT.BK,PTT.BK,PTTEP.BK,SCC.BK,TRUE.BK,TTB.BK
2017-02-06,118.83948516845703,38.63526916503906,135.8824005126953,17.96352767944336,155.0836181640625,53.86884689331055,23.208589553833008,48.8902473449707,7.437062740325928,8.107807159423828,36.580806732177734,29.32327651977539,153.71754455566406,13.677960395812988,31.853206634521484,28.712278366088867,65.9391860961914,396.304443359375,5.7004714012146,1.6068557500839233
2017-02-07,120.31117248535156,38.448631286621094,135.50599670410156,18.048261642456055,153.79478454589844,53.42910385131836,23.208589553833008,48.67100524902344,7.415693283081055,8.026731491088867,36.75175476074219,28.525365829467773,153.71754455566406,13.677960395812988,32.084041595458984,28.298154830932617,66.11090087890625,396.304443359375,5.654867649078369,1.6068557500839233
2017-02-08,125.46210479736328,39.19520568847656,134.753173828125,17.87879180908203,157.23155212402344,53.209228515625,23.412172317504883,48.8902473449707,7.885852813720703,7.945651531219482,37.77738571166992,28.724843978881836,153.71754455566406,13.677960395812988,33.23814010620117,28.160112380981445,65.59576416015625,393.26763916015625,5.837283134460449,1.6068557500839233
2017-02-09,125.09416198730469,37.56207275390625,136.2588348388672,18.048261642456055,157.6611328125,52.98935317993164,23.208589553833008,48.8902473449707,7.864480018615723,8.107807159423828,37.94832229614258,28.525365829467773,156.076416015625,14.037908554077148,33.23814010620117,27.19383430480957,64.90889739990234,393.26763916015625,5.746075630187988,1.6331977844238281
2017-02-10,124.35835266113281,37.795372009277344,137.38804626464844,18.13299560546875,159.80914306640625,52.98935317993164,23.412172317504883,48.67100524902344,8.03544807434082,7.986192226409912,37.94832229614258,29.32327651977539,155.68325805664062,13.965919494628906,32.545677185058594,27.331878662109375,64.22203063964844,399.3412780761719,5.654867649078369,1.62002694606781
2017-02-14,124.72624969482422,36.862152099609375,134.753173828125,18.048261642456055,158.0907440185547,52.329742431640625,23.208589553833008,48.23252487182617,7.885852813720703,7.945651531219482,37.77738571166992,29.123809814453125,152.93130493164062,13.965919494628906,32.545677185058594,26.641681671142578,62.84828567504883,394.78607177734375,5.654867649078369,1.593685269355774
2017-02-15,124.35835266113281,36.39554214477539,134.753173828125,17.7940616607666,158.5203399658203,52.76947784423828,23.412172317504883,47.79404830932617,7.736256122589111,7.864572525024414,37.60645294189453,29.123809814453125,151.75184631347656,13.965919494628906,32.545677185058594,27.400894165039062,63.87860107421875,393.26763916015625,5.609264373779297,1.6068557500839233
2017-02-16,124.72624969482422,37.095462799072266,135.50599670410156,17.709327697753906,158.5203399658203,52.54961395263672,23.208589553833008,47.574806213378906,7.778996467590332,7.702418804168701,37.60645294189453,29.52275848388672,153.32443237304688,14.037908554077148,32.084041595458984,27.19383430480957,63.535160064697266,396.304443359375,5.654867649078369,1.62002694606781
2017-02-17,126.19794464111328,37.328765869140625,135.50599670410156,17.624591827392578,157.6611328125,52.76947784423828,23.005006790161133,47.79404830932617,7.6935133934021,7.905113697052002,37.77738571166992,29.52275848388672,155.2901153564453,14.037908554077148,32.084041595458984,27.331878662109375,63.0200080871582,396.304443359375,5.654867649078369,1.62002694606781
2017-02-20,125.09416198730469,37.56207275390625,135.50599670410156,17.7940616607666,155.9427947998047,52.54961395263672,23.005006790161133,47.79404830932617,7.7148847579956055,7.905113697052002,37.77738571166992,29.32327651977539,154.89700317382812,14.037908554077148,32.084041595458984,27.400894165039062,64.39375305175781,393.26763916015625,5.654867649078369,1.6463690996170044
